ID,Group32604,529
33482,13765
33483,7537
33484,28870
33485,29765
33486,19638
33487,3472
33488,6306
33489,28365
33490,28881
33491,28458
33492,1287
33493,30067
33494,27175
33495,32471
33496,3013
33497,1287
33498,26829
33499,27703
33500,33829
33501,25635
33502,39693
33503,12645
33504,9973
33505,14297
33506,37931
33507,29596
33508,37919
33509,9972
33510,4724
33511,36406
33512,11867
33513,19438
33514,27570
33515,32478
33516,10629
33517,7809
33518,6890
33519,27559
33520,1182
33521,23200
33522,23237
33523,28350
33524,29038
33525,12247
33526,30167
33527,18927
33528,31730
33529,23236
33530,28364
33531,29158
33532,29030
33533,29043
33534,9964
33535,31686
33536,26881
33537,14364
33538,429
33539,21363
33540,18828
33541,29034
33542,1572
33543,31476
33544,39997
33545,33574
33546,20325
33547,8433
33548,26198
33549,26198
33550,23428
33551,39688
33552,13467
33553,10015
33554,23170
33555,40114
33556,23620
33557,30795
33558,13900
33559,35302
33560,38244
33561,28693
33562,31729
33563,24809
33564,18893
33565,5645
33566,33346
33567,35100
33568,34387
33569,35056
33570,34283
33571,34200
33572,34282
33573,34281
33574,34280
33575,34279
33576,34425
33577,34673
33578,34599
33579,34672
33580,34671
33581,34468
33582,4105
33583,21080
33584,35101
33585,40175
33586,35098
33587,35097
33588,34466
33589,35655
33590,11177
33591,34467
33592,16418
33593,13369
33594,13951
33595,13565
33596,29675
33597,19141
33598,20723
33599,21260
33600,9930
33601,26894
33602,12755
33603,13564
33604,13970
33605,26074
33606,13991
33607,13957
33608,19581
33609,19691
33610,19580
33611,21355
33612,13901
33613,19439
33614,9971
33615,18714
33616,23043
33617,1583
33618,9970
33619,40347
33620,16089
33621,25577
33622,57
33623,38685
33624,31254
33625,36598
33626,25619
33627,9969
33628,16419
33629,40433
33630,26492
33631,21778
33632,1226
33633,12289
33634,12343
33635,426
33636,12429
33637,12401
33638,12427
33639,12017
33640,7262
33641,106
33642,106
33643,24160
33644,35654
33645,35653
33646,35652
33647,21578
33648,35352
33649,29761
33650,4450
33651,21716
33652,22113
33653,40011
33654,38798
33655,29704
33656,31271
33657,26140
33658,9968
33659,36367
33660,33957
33661,9845
33662,417
33663,10955
33664,32819
33665,38034
33666,33930
33667,7108
33668,17207
33669,27582
33670,26933
33671,31866
33672,16625
33673,39185
33674,39184
33675,3396
33676,40578
33677,33916
33678,3204
33679,30237
33680,27679
33681,25358
33682,27181
33683,4035
33684,1184
33685,11181
33686,13563
33687,11312
33688,16995
33689,15090
33690,9967
33691,31137
33692,12321
33693,31253
33694,33708
33695,3464
33696,1212
33697,1573
33698,1204
33699,40103
33700,23162
33701,22188
33702,6591
33703,31691
33704,16397
33705,22193
33706,22172
33707,18031
33708,36734
33709,8221
33710,9966
33711,14141
33712,1571
33713,6596
33714,28401
33715,11719
33716,4388
33717,14163
33718,35539
33719,20613
33720,36393
33721,567
33722,3442
33723,26066
33724,10260
33725,15923
33726,5238
33727,23451
33728,24338
33729,28652
33730,21293
33731,15924
33732,38999
33733,7580
33734,28807
33735,18352
33736,30075
33737,1083
33738,1083
33739,1083
33740,1083
33741,23403
33742,38693
33743,1139
33744,11756
33745,26105
33746,37973
33747,17423
33748,17423
33749,17423
33750,17501
33751,17423
33752,17423
33753,40593
33754,40593
33755,40593
33756,1208
33757,40593
33758,32736
33759,32739
33760,35099
33761,34278
33762,34277
33763,34276
33764,34258
33765,7810
33766,24113
33767,15924
33768,1152
33769,34598
33770,34670
33771,34465
33772,34464
33773,3341
33774,34396
33775,15642
33776,9965
33777,21061
33778,40722
33779,40722
33780,40720
33781,40720
33782,40715
33783,40717
33784,40717
33785,40736
33786,9467
33787,34266
33788,1569
33789,40731
33790,36376
33791,4988
33792,36378
33793,1081
33794,35871
33795,29560
33796,36360
33797,16399
33798,16684
33799,25045
33800,4982
33801,30836
33802,10692
33803,11952
33804,4313
33805,39728
33806,19457
33807,10248
33808,19704
33809,8137
33810,19674
33811,1634
33812,7917
33813,22102
33814,28394
33815,21971
33816,21968
33817,21909
33818,21967
33819,20742
33820,3919
33821,22131
33822,28469
33823,21966
33824,21963
33825,4973
33826,33621
33827,19452
33828,33914
33829,21756
33830,10008
33831,14300
33832,12335
33833,21549
33834,20882
33835,8134
33836,37522
33837,37537
33838,37542
33839,37544
33840,21705
33841,37937
33842,37921
33843,40911
33844,40969
33845,13881
33846,21795
33847,31956
33848,10283
33849,17079
33850,35651
33851,303
33852,27505
33853,16369
33854,13721
33855,35378
33856,5553
33857,33363
33858,6852
33859,36733
33860,40010
33861,18066
33862,33207
33863,28621
33864,25397
33865,9741
33866,25587
33867,21221
33868,23169
33869,25102
33870,10734
33871,28408
33872,16652
33873,25677
33874,8569
33875,26168
33876,16401
33877,40941
33878,13694
33879,38307
33880,19644
33881,4670
33882,1054
33883,27719
33884,18476
33885,17927
33886,19709
33887,17992
33888,41050
33889,11948
33890,41074
33891,35863
33892,19019
33893,18333
33894,41090
33895,31882
33896,30313
33897,29034
33898,15835
33899,40957
33900,1182
33901,1287
33902,4643
33903,29389
33904,6261
33905,16922
33906,4705
33907,13562
33908,31957
33909,37959
33910,20900
33911,38187
33912,25084
33913,23472
33914,13913
33915,27635
33916,4669
33917,38271
33918,20196
33919,24142
33920,5317
33921,41196
33922,33424
33923,23466
33924,33706
33925,41223
33926,4473
33927,3642
33928,6661
33929,12426
33930,31909
33931,35722
33932,7324
33933,18713
33934,7292
33935,7867
33936,5265
33937,8179
33938,2986
33939,15449
33940,28921
33941,40175
33942,17398
33943,9821
33944,4394
33945,9982
33946,7907
33947,7934
33948,3218
33949,13715
33950,3358
33951,15321
33952,25581
33953,7941
33954,185
33955,431
33956,19137
33957,9880
33958,9879
33959,9290
33960,10228
33961,9521
33962,28457
33963,22350
33964,26200
33965,26907
33966,16148
33967,22369
33968,9813
33969,18450
33970,6645
33971,37374
33972,28782
33973,12246
33974,17989
33975,26945
33976,1127
33977,14718
33978,23474
33979,30063
33980,5581
33981,18350
33982,25853
33983,2972
33984,3968
33985,15438
33986,36130
33987,13934
33988,31868
33989,12022
33990,13445
33991,18536
33992,14671
33993,19126
33994,1114
33995,32585
33996,13561
33997,18002
33998,26259
33999,14381
34000,13587
34001,12685
34002,41051
34003,11580
34004,1095
34005,19221
34006,22369
34007,9817
34008,39985
34009,23032
34010,9878
34011,9877
34012,25653
34013,12615
34014,9849
34015,20776
34016,23252
34017,1093
34018,9593
34019,8128
34020,423
34021,33705
34022,26490
34023,31732
34024,25631
34025,557
34026,26420
34027,26261
34028,35351
34029,21740
34030,11012
34031,27497
34032,24206
34033,40847
34034,40984
34035,27378
34036,23683
34037,39908
34038,21943
34039,39984
34040,23676
34041,6643
34042,41195
34043,22477
34044,34954
34045,7572
34046,39702
34047,16698
34048,23405
34049,31166
34050,15301
34051,9876
34052,16423
34053,4368
34054,9875
34055,23641
34056,37933
34057,31523
34058,17786
34059,9571
34060,4474
34061,26087
34062,13560
34063,525
34064,312
34065,16054
34066,31829
34067,15900
34068,37583
34069,26299
34070,27114
34071,7047
34072,8208
34073,32993
34074,33006
34075,17885
34076,32429
34077,38679
34078,7063
34079,9874
34080,9865
34081,9873
34082,17986
34083,1568
34084,32734
34085,16088
34086,25836
34087,16896
34088,4933
34089,31851
34090,6292
34091,5749
34092,40544
34093,31165
34094,39121
34095,21767
34096,31143
34097,1058
34098,29037
34099,12435
34100,29053
34101,40769
34102,40724
34103,19668
34104,22963
34105,40775
34106,4447
34107,10716
34108,29034
34109,22504
34110,27560
34111,32428
34112,11668
34113,29702
34114,24879
34115,27714
34116,27180
34117,15895
34118,29100
34119,11891
34120,6590
34121,19050
34122,12709
34123,27553
34124,27695
34125,32687
34126,23796
34127,29982
34128,10232
34129,28879
34130,30221
34131,25071
34132,11027
34133,14953
34134,1570
34135,20364
34136,40115
34137,35355
34138,3169
34139,16418
34140,22132
34141,22274
34142,22320
34143,22321
34144,22322
34145,27438
34146,22155
34147,22304
34148,22962
34149,23927
34150,25852
34151,11436
34152,16805
34153,26526
34154,22369
34155,22506
34156,22395
34157,7931
34158,39983
34159,33653
34160,39640
34161,27457
34162,32471
34163,27451
34164,33397
34165,19968
34166,22289
34167,33605
34168,20603
34169,9497
34170,17367
34171,39706
34172,29587
34173,16151
34174,33676
34175,40327
34176,16780
34177,13559
34178,17082
34179,31189
34180,20661
34181,28609
34182,41337
34183,13891
34184,30826
34185,1567
34186,4324
34187,39199
34188,26946
34189,10284
34190,33014
34191,4948
34192,33040
34193,33055
34194,33042
34195,33050
34196,8149
34197,31568
34198,28773
34199,1125
34200,24192
34201,32407
34202,9763
34203,9872
34204,9308
34205,9649
34206,19277
34207,9871
34208,9870
34209,9597
34210,9869
34211,21334
34212,13890
34213,35052
34214,35072
34215,13847
34216,21290
34217,13875
34218,19567
34219,19676
34220,13671
34221,41435
34222,41429
34223,41384
34224,41460
34225,41410
34226,41464
34227,41413
34228,38216
34229,3440
34230,28679
34231,28907
34232,15477
34233,24180
34234,24130
34235,6847
34236,18907
34237,18771
34238,10892
34239,40132
34240,18677
34241,26067
34242,41634
34243,41649
34244,41631
34245,41530
34246,41641
34247,41581
34248,41629
34249,41626
34250,41506
34251,41009
34252,10265
34253,8390
34254,14639
34255,19346
34256,12696
34257,37603
34258,20300
34259,26365
34260,20222
34261,9868
34262,25584
34263,17210
34264,31148
34265,33647
34266,5263
34267,6393
34268,11013
34269,16027
34270,39596
34271,39592
34272,39588
34273,40121
34274,19993
34275,21945
34276,14836
34277,21773
34278,16123
34279,17246
34280,33608
34281,41715
34282,20337
34283,11456
34284,35471
34285,5636
34286,31550
34287,21809
34288,28361
34289,21772
34290,41737
34291,41687
34292,41730
34293,41687
34294,20895
34295,41194
34296,35498
34297,18656
34298,3611
34299,6574
34300,11548
34301,32395
34302,6859
34303,33008
34304,33062
34305,33077
34306,32995
34307,32901
34308,32992
34309,32871
34310,9761
34311,9841
34312,28692
34313,9811
34314,36104
34315,5021
34316,5237
34317,13558
34318,19518
34319,13557
34320,19243
34321,13693
34322,40131
34323,14670
34324,11516
34325,18687
34326,25077
34327,41769
34328,1145
34329,6810
34330,20351
34331,6426
34332,16106
34333,25921
34334,13556
34335,17390
34336,28212
34337,38723
34338,25827
34339,39120
34340,20697
34341,38019
34342,38043
34343,26086
34344,1018
34345,13722
34346,20962
34347,12800
34348,21326
34349,18927
34350,33037
34351,22496
34352,9867
34353,19182
34354,19155
34355,8219
34356,13704
34357,41834
34358,41939
34359,41829
34360,42193
34361,41844
34362,42225
34363,41999
34364,42239
34365,41939
34366,41939
34367,42233
34368,42237
34369,41982
34370,41969
34371,41939
34372,41939
34373,41852
34374,41842
34375,41939
34376,41939
34377,41989
34378,41939
34379,41939
34380,42236
34381,41939
34382,42235
34383,42226
34384,41951
34385,41939
34386,41857
34387,41995
34388,13835
34389,14799
34390,9866
34391,37595
34392,26420
34393,9270
34394,42302
34395,6061
34396,9699
34397,35485
34398,20612
34399,18468
34400,28897
34401,26646
34402,36573
34403,21724
34404,10772
34405,17095
34406,41769
34407,26646
34408,40002
34409,36778
34410,31710
34411,10457
34412,7882
34413,14202
34414,29565
34415,18361
34416,20335
34417,20306
34418,18826
34419,22514
34420,22351
34421,38300
34422,27410
34423,33646
34424,18715
34425,35718
34426,41769
34427,14316
34428,14302
34429,6065
34430,41769
34431,41769
34432,40017
34433,16818
34434,32990
34435,24854
34436,33001
34437,33023
34438,33041
34439,32877
34440,33048
34441,33024
34442,25592
34443,6443
34444,9743
34445,40949
34446,15663
34447,10378
34448,31188
34449,15305
34450,17770
34451,14635
34452,20326
34453,1128
34454,6631
34455,38223
34456,27534
34457,4482
34458,35712
34459,26157
34460,18864
34461,26891
34462,9253
34463,13702
34464,21813
34465,25633
34466,25617
34467,7873
34468,29147
34469,38248
34470,22174
34471,22189
34472,4107
34473,24390
34474,5716
34475,19981
34476,35289
34477,31708
34478,10
34479,35499
34480,23724
34481,5024
34482,35380
34483,39886
34484,20305
34485,16778
34486,36572
34487,20019
34488,39947
34489,20870
34490,4483
34491,3695
34492,15662
34493,30815
34494,39195
34495,23630
34496,5291
34497,7525
34498,3374
34499,41426
34500,7263
34501,42475
34502,17769
34503,189
34504,42455
34505,42458
34506,42453
34507,42415
34508,42414
34509,42318
34510,5631
34511,38835
34512,38964
34513,38945
34514,3962
34515,36508
34516,38813
34517,38946
34518,8102
34519,24719
34520,39119
34521,38944
34522,20569
34523,10998
34524,19140
34525,6446
34526,16392
34527,3684
34528,16626
34529,18880
34530,4451
34531,34976
34532,11713
34533,9805
34534,9801
34535,566
34536,501
34537,9797
34538,34922
34539,42416
34540,57
34541,35376
34542,2964
34543,8363
34544,25072
34545,32690
34546,7814
34547,25583
34548,25636
34549,36358
34550,26701
34551,26740
34552,31886
34553,10744
34554,25593
34555,10949
34556,9793
34557,40552
34558,3109
34559,32383
34560,11942
34561,10944
34562,8109
34563,8328
34564,437
34565,11004
34566,10282
34567,10975
34568,31510
34569,40341
34570,21329
34571,8347
34572,18363
34573,26491
34574,34088
34575,34064
34576,34056
34577,34075
34578,34979
34579,19566
34580,33887
34581,4387
34582,5703
34583,1182
34584,7884
34585,12602
34586,4292
34587,36433
34588,9789
34589,23168
34590,27215
34591,15152
34592,25348
34593,25346
34594,29110
34595,5035
34596,6004
34597,34913
34598,36974
34599,9715
34600,28215
34601,34970
34602,16996
34603,16966
34604,19892
34605,22371
34606,23692
34607,12245
34608,5911
34609,11868
34610,9737
34611,10394
34612,15233
34613,21031
34614,14706
34615,19236
34616,25599
34617,30928
34618,22144
34619,35354
34620,17369
34621,23669
34622,14362
34623,14393
34624,23477
34625,20015
34626,20350
34627,19122
34628,20918
34629,10472
34630,35917
34631,28613
34632,20022
34633,28360
34634,13119
34635,10927
34636,19991
34637,28456
34638,16563
34639,27477
34640,23715
34641,2918
34642,16603
34643,23680
34644,15456
34645,15501
34646,36916
34647,25028
34648,15512
34649,25088
34650,36959
34651,25061
34652,36952
34653,6277
34654,37376
34655,6273
34656,10982
34657,37344
34658,7039
34659,37334
34660,15350
34661,36991
34662,10188
34663,32455
34664,1110
34665,25839
34666,25070
34667,25326
34668,12366
34669,13509
34670,35943
34671,37168
34672,27140
34673,35927
34674,3371
34675,25092
34676,38698
34677,25101
34678,36370
34679,25046
34680,1128
34681,32700
34682,37149
34683,1136
34684,37393
34685,42479
34686,6653
34687,20728
34688,23031
34689,37396
34690,36933
34691,21349
34692,20611
34693,27311
34694,27311
34695,37430
34696,23047
34697,21788
34698,14407
34699,27318
34700,20688
34701,29571
34702,5552
34703,37086
34704,1170
34705,6218
34706,17768
34707,1169
34708,42424
34709,18005
34710,17790
34711,40566
34712,10254
34713,10224
34714,1103
34715,18055
34716,1100
34717,1226
34718,5901
34719,1083
34720,1083
34721,1719
34722,1083
34723,1083
34724,1596
34725,41355
34726,15909
34727,17446
34728,25966
34729,39423
34730,27204
34731,26296
34732,17423
34733,17423
34734,17412
34735,17423
34736,17423
34737,40593
34738,40616
34739,40593
34740,1208
34741,29829
34742,1226
34743,38207
34744,32702
34745,16357
34746,10664
34747,17421
34748,7311
34749,15901
34750,10196
34751,1052
34752,30421
34753,30404
34754,30221
34755,30194
34756,16785
34757,19565
34758,18938
34759,9143
34760,14678
34761,16130
34762,29035
34763,30237
34764,30206
34765,30204
34766,31450
34767,30261
34768,30263
34769,19564
34770,1644
34771,27202
34772,1063
34773,30249
34774,12829
34775,26888
34776,27560
34777,18037
34778,30276
34779,7060
34780,24411
34781,24416
34782,30441
34783,20205
34784,30041
34785,30061
34786,29949
34787,28720
34788,27112
34789,27683
34790,40291
34791,40907
34792,33115
34793,4733
34794,31451
34795,9864
34796,37148
34797,3967
34798,23810
34799,6589
34800,29034
34801,23435
34802,30037
34803,29034
34804,15678
34805,29030
34806,4945
34807,3470
34808,27726
34809,29033
34810,15930
34811,19012
34812,20699
34813,30165
34814,30213
34815,27560
34816,30221
34817,19696
34818,39726
34819,19004
34820,9863
34821,18386
34822,30264
34823,33645
34824,24394
34825,39730
34826,22173
34827,29084
34828,23050
34829,23032
34830,20660
34831,20376
34832,20624
34833,12711
34834,13507
34835,25588
34836,32478
34837,27559
34838,30159
34839,33904
34840,19149
34841,19430
34842,25031
34843,35381
34844,13554
34845,6808
34846,1565
34847,12482
34848,25542
34849,39891
34850,40145
34851,35387
34852,1566
34853,25100
34854,10754
34855,9785
34856,3882
34857,16391
34858,13553
34859,5827
34860,42547
34861,42553
34862,6224
34863,1182
34864,42560
34865,42564
34866,42584
34867,42559
34868,20978
34869,9862
34870,36412
34871,9316
34872,9861
34873,31463
34874,7076
34875,1077
34876,38080
34877,40923
34878,40950
34879,40913
34880,31374
34881,19618
34882,53
34883,1194
34884,9781
34885,1194
34886,1093
34887,1093
34888,40348
34889,11204
34890,11679
34891,1093
34892,1093
34893,1671
34894,1286
34895,1286
34896,18067
34897,18481
34898,19002
34899,42300
34900,30045
34901,41092
34902,23821
34903,1182
34904,27624
34905,25393
34906,3966
34907,16561
34908,32427
34909,22352
34910,32802
34911,19230
34912,15878
34913,10287
34914,16617
34915,3707
34916,40943
34917,11225
34918,9777
34919,9993
34920,21031
34921,35939
34922,31187
34923,23806
34924,4709
34925,38248
34926,38248
34927,28471
34928,21011
34929,19685
34930,14358
34931,40144
34932,40012
34933,31142
34934,17076
34935,26420
34936,26420
34937,26420
34938,22479
34939,4913
34940,31135
34941,23292
