ID,Group38325,175
38826,12335
38827,8937
38828,10378
38829,4526
38830,30962
38831,3109
38832,27806
38833,26380
38834,8643
38835,31042
38836,27594
38837,29692
38838,21449
38839,7058
38840,31151
38841,26412
38842,31293
38843,4668
38844,17151
38845,25338
38846,11945
38847,17131
38848,12856
38849,24993
38850,29058
38851,29057
38852,29951
38853,9312
38854,14519
38855,26393
38856,19955
38857,23625
38858,16091
38859,2653
38860,31390
38861,2186
38862,8847
38863,14216
38864,13933
38865,31300
38866,22492
38867,31469
38868,19803
38869,39
38870,28977
38871,4989
38872,4714
38873,29450
38874,13563
38875,12828
38876,25042
38877,18165
38878,22157
38879,17702
38880,17647
38881,22778
38882,31557
38883,27936
38884,3194
38885,31570
38886,6757
38887,13642
38888,18
38889,29959
38890,29474
38891,19180
38892,10788
38893,31650
38894,24485
38895,6206
38896,21620
38897,26515
38898,8489
38899,8511
38900,19518
38901,17493
38902,4331
38903,9080
38904,31532
38905,15665
38906,3209
38907,13610
38908,16885
38909,15668
38910,22478
38911,6751
38912,2863
38913,25135
38914,0
38915,22386
38916,31657
38917,31724
38918,27255
38919,4310
38920,27343
38921,14893
38922,17486
38923,26238
38924,7797
38925,16620
38926,20524
38927,4967
38928,30087
38929,78
38930,24615
38931,29957
38932,31657
38933,18999
38934,19240
38935,24626
38936,25688
38937,28603
38938,3737
38939,3795
38940,3697
38941,8202
38942,23308
38943,23275
38944,18845
38945,23229
38946,23217
38947,23118
38948,23311
38949,3073
38950,3823
38951,31454
38952,11225
38953,4104
38954,4465
38955,26751
38956,7489
38957,4097
38958,23440
38959,9104
38960,27509
38961,27959
38962,25753
38963,30234
38964,14572
38965,14595
38966,12332
38967,25031
38968,9864
38969,31895
38970,19830
38971,30010
38972,30022
38973,15741
38974,21082
38975,12588
38976,25554
38977,32063
38978,32036
38979,18285
38980,26376
38981,6475
38982,26343
38983,12640
38984,2633
38985,26345
38986,11236
38987,15742
38988,19662
38989,29150
38990,11147
38991,28955
38992,25017
38993,20513
38994,22708
38995,2194
38996,27813
38997,26509
38998,26653
38999,27656
39000,32137
39001,12820
39002,10353
39003,32145
39004,31419
39005,29676
39006,6691
39007,9938
39008,18004
39009,32230
39010,15126
39011,29757
39012,32261
39013,9126
39014,7053
39015,32411
39016,14895
39017,9954
39018,30700
39019,26340
39020,24975
39021,17466
39022,25216
39023,25968
39024,6762
39025,13675
39026,14720
39027,4054
39028,2174
39029,4124
39030,4131
39031,2300
39032,31848
39033,16579
39034,32483
39035,28952
39036,26159
39037,18393
39038,7249
39039,25725
39040,30398
39041,19175
39042,12523
39043,21055
39044,19020
39045,29979
39046,17985
39047,12450
39048,31838
39049,24424
39050,30014
39051,31220
39052,12822
39053,29963
39054,30996
39055,93
39056,8005
39057,32538
39058,32610
39059,2877
39060,20606
39061,22068
39062,11263
39063,11588
39064,22760
39065,30246
39066,26379
39067,11273
39068,21077
39069,30983
39070,11375
39071,32234
39072,29464
39073,72
39074,32627
39075,2865
39076,12620
39077,13583
39078,14891
39079,32685
39080,14606
39081,29468
39082,15686
39083,15695
39084,6708
39085,12399
39086,2338
39087,29630
39088,29086
39089,28867
39090,29993
39091,8895
39092,6941
39093,13451
39094,11084
39095,19931
39096,26250
39097,16640
39098,24920
39099,30649
39100,27609
39101,24978
39102,13666
39103,13679
39104,20636
39105,20637
39106,6758
39107,32761
39108,19862
39109,8577
39110,6662
39111,32859
39112,20435
39113,6724
39114,29629
39115,19202
39116,28965
39117,10765
39118,16376
39119,16611
39120,9466
39121,7234
39122,24660
39123,8578
39124,12867
39125,16606
39126,4146
39127,20644
39128,22731
39129,18136
39130,22481
39131,7224
39132,11951
39133,15199
39134,10783
39135,24678
39136,10643
39137,32092
39138,22353
39139,15257
39140,31462
39141,30079
39142,10832
39143,30020
39144,6102
39145,24609
39146,10736
39147,10710
39148,29954
39149,13891
39150,3554
39151,3716
39152,3638
39153,10700
39154,8171
39155,2526
39156,26339
39157,29999
39158,133
39159,14896
39160,3049
39161,25486
39162,13963
39163,14524
39164,14693
39165,14507
39166,11159
39167,14689
39168,14523
39169,31924
39170,18396
39171,32775
39172,32903
39173,32937
39174,32943
39175,30232
39176,14975
39177,29960
39178,15641
39179,28064
39180,15965
39181,11459
39182,28966
39183,10676
39184,22707
39185,22703
39186,29936
39187,18337
39188,209
39189,17815
39190,31217
39191,11165
39192,2637
39193,9
39194,20722
39195,32405
39196,8867
39197,16126
39198,21770
39199,15610
39200,29987
39201,4299
39202,27345
39203,6921
39204,10692
39205,29355
39206,32958
39207,10666
39208,13505
39209,7657
39210,28541
39211,23094
39212,27410
39213,12650
39214,31625
39215,12485
39216,12586
39217,31665
39218,16638
39219,31725
39220,6755
39221,26389
39222,29332
39223,14683
39224,3110
39225,11388
39226,29962
39227,21019
39228,26349
39229,26385
39230,19801
39231,3191
39232,28091
39233,15730
39234,22312
39235,26262
39236,29734
39237,10624
39238,26229
39239,32025
39240,13671
39241,30743
39242,15642
39243,26334
39244,3064
39245,25568
39246,24929
39247,2593
39248,28587
39249,19869
39250,31443
39251,31401
39252,135
39253,24999
39254,25368
39255,25363
39256,24962
39257,19028
39258,6658
39259,21820
39260,21820
39261,29032
39262,11711
39263,19036
39264,32690
39265,11195
39266,15663
39267,33069
39268,30150
39269,28859
39270,8453
39271,25101
39272,33176
39273,17474
39274,18385
39275,15718
39276,13155
39277,13510
39278,26659
39279,17753
39280,29729
39281,2
39282,32369
39283,19311
39284,19302
39285,19310
39286,8520
39287,25562
39288,3048
39289,22653
39290,22878
39291,10027
39292,2412
39293,30390
39294,7784
39295,16574
39296,24995
39297,16643
39298,88
39299,29938
39300,10651
39301,6034
39302,7697
39303,10614
39304,23405
39305,33231
39306,16837
39307,30964
39308,4559
39309,10762
39310,10756
39311,10625
39312,31148
39313,6010
39314,30024
39315,2270
39316,784
39317,18208
39318,18766
39319,25550
39320,29526
39321,4585
39322,7340
39323,11710
39324,19819
39325,32791
39326,22295
39327,32772
39328,11445
39329,4210
39330,19319
39331,3624
39332,9435
39333,7801
39334,32090
39335,15110
39336,22091
39337,6427
39338,10724
39339,12641
39340,26372
39341,33456
39342,29389
39343,13500
39344,23404
39345,33534
39346,6414
39347,32989
39348,6418
39349,26375
39350,18377
39351,26300
39352,3013
39353,31420
39354,33593
39355,19537
39356,33682
39357,24621
39358,22318
39359,23442
39360,21912
39361,17707
39362,11771
39363,27825
39364,13664
39365,31389
39366,14553
39367,13686
39368,28812
39369,26322
39370,28816
39371,25563
39372,11235
39373,26603
39374,16130
39375,32048
39376,17250
39377,25549
39378,2840
39379,19870
39380,3018
39381,18311
39382,13683
39383,20510
39384,8905
39385,9106
39386,31382
39387,20650
39388,16278
39389,9881
39390,30011
39391,8533
39392,17276
39393,16612
39394,3092
39395,3586
39396,32348
39397,8906
39398,3667
39399,13536
39400,3024
39401,31654
39402,27592
39403,9878
39404,28067
39405,32385
39406,19209
39407,25372
39408,1
39409,25745
39410,18167
39411,3625
39412,18148
39413,33746
39414,21225
39415,30023
39416,4508
39417,3108
39418,23786
39419,4528
39420,3712
39421,28618
39422,3826
39423,3781
39424,3699
39425,18833
39426,3093
39427,17969
39428,19228
39429,8035
39430,14571
39431,30252
39432,6956
39433,28933
39434,9906
39435,3061
39436,23288
39437,25996
39438,8825
39439,7764
39440,7986
39441,7793
39442,11933
39443,17721
39444,8904
39445,22872
39446,9569
39447,33580
39448,14681
39449,21905
39450,19462
39451,24619
39452,37
39453,6091
39454,7388
39455,26397
39456,16993
39457,28944
39458,8649
39459,12535
39460,4178
39461,4515
39462,26299
39463,14725
39464,26298
39465,26610
39466,30969
39467,13615
39468,21756
39469,14028
39470,14033
39471,710
39472,26346
39473,32093
39474,10230
39475,32363
39476,33424
39477,25052
39478,8066
39479,19937
39480,24682
39481,27342
39482,3060
39483,9894
39484,10786
39485,10807
39486,29958
39487,31189
39488,31180
39489,31187
39490,32860
39491,22320
39492,16961
39493,13489
39494,782
39495,3077
39496,3200
39497,159
39498,26329
39499,33764
39500,25130
39501,8190
39502,18073
39503,23782
39504,19201
39505,6674
39506,3752
39507,27922
39508,29978
39509,14996
39510,32871
39511,32881
39512,26307
39513,15724
39514,16639
39515,31301
39516,28071
39517,17265
39518,9795
39519,11893
39520,15946
39521,797
39522,4112
39523,6445
39524,27606
39525,29372
39526,17733
39527,2369
39528,25698
39529,25750
39530,6487
39531,4290
39532,23601
39533,8031
39534,25671
39535,28047
39536,29964
39537,7228
39538,30661
39539,8595
39540,32214
39541,32216
39542,19516
39543,10257
39544,10204
39545,25986
39546,4495
39547,4577
39548,3071
39549,3099
39550,30683
39551,16152
39552,9917
39553,29977
39554,6735
39555,27194
39556,3548
39557,2833
39558,13503
39559,31632
39560,15122
39561,6081
39562,16824
39563,19880
39564,4514
39565,30385
39566,2139
39567,17998
39568,24649
39569,23863
39570,29622
39571,31651
39572,24651
39573,2586
39574,6480
39575,8047
39576,25557
39577,19473
39578,12322
39579,15685
39580,11313
39581,6732
39582,7546
39583,14971
39584,13684
39585,3205
39586,23742
39587,21222
39588,153
39589,3711
39590,32208
39591,11233
39592,2830
39593,21767
39594,29946
39595,13628
39596,3105
39597,22344
39598,14188
39599,27279
39600,25229
39601,15731
39602,3636
39603,18114
39604,13541
39605,13514
39606,29695
39607,32034
39608,3066
39609,23748
39610,11244
39611,25024
39612,17970
39613,22082
39614,19795
39615,16570
39616,11089
39617,21229
39618,19654
39619,3076
39620,7675
39621,14995
39622,22088
39623,33817
39624,24640
39625,19620
39626,14711
39627,8852
39628,29179
39629,4302
39630,20973
39631,21073
39632,10197
39633,7538
39634,21452
39635,16878
39636,16852
39637,33915
39638,10810
39639,26409
39640,13904
39641,15239
39642,32091
39643,10731
39644,2515
39645,714
39646,2829
39647,2659
39648,21874
39649,22310
39650,33950
39651,19492
39652,29965
39653,790
39654,11650
39655,16144
39656,30765
39657,30751
39658,78
39659,29026
39660,26377
39661,4326
39662,7259
39663,4145
39664,31922
39665,9068
39666,27382
39667,10693
39668,4319
39669,4079
39670,23615
39671,30470
39672,14717
39673,22355
39674,15654
39675,27339
39676,17296
39677,20645
39678,16624
39679,6422
39680,19667
39681,21765
39682,25505
39683,23635
39684,8211
39685,32066
39686,26183
39687,9783
39688,665
39689,6764
39690,15960
39691,25974
39692,25956
39693,12836
39694,9858
39695,22365
39696,4051
39697,27225
39698,15957
39699,26417
39700,6961
39701,31858
39702,22352
39703,32797
39704,7331
39705,11790
39706,15104
39707,25342
39708,23280
39709,25515
39710,12338
39711,13480
39712,18
39713,8097
39714,757
39715,18819
39716,21
39717,18
39718,12357
39719,15673
39720,7201
39721,26346
39722,19660
39723,768
39724,17723
39725,21884
39726,30278
39727,11399
39728,2597
39729,20803
39730,31566
39731,31567
39732,31521
39733,27792
39734,32549
39735,30025
39736,22738
39737,31616
39738,29371
39739,12571
39740,26644
39741,8893
39742,15951
39743,26518
39744,25018
39745,21570
39746,31206
39747,12401
39748,31613
39749,13433
39750,4329
39751,21578
39752,10799
39753,33667
39754,27934
39755,34004
39756,3989
39757,27811
39758,27587
39759,8535
39760,11650
39761,19644
39762,1670
39763,32012
39764,30164
39765,10699
39766,27327
39767,21914
39768,3214
39769,16786
39770,9366
39771,16352
39772,19301
39773,5284
39774,91
39775,2878
39776,8887
39777,34117
39778,5131
39779,18838
39780,16525
39781,18815
39782,4166
39783,15571
39784,21450
39785,30436
39786,30697
39787,7108
39788,2177
39789,26332
39790,675
39791,4116
39792,30377
39793,4218
39794,28831
39795,26364
39796,12503
39797,5142
39798,15484
39799,4160
39800,23222
39801,27499
39802,23071
39803,15908
39804,26597
39805,11199
39806,4814
39807,12873
39808,32474
39809,31231
39810,11297
39811,32890
39812,9852
39813,32026
39814,3173
39815,16147
39816,188
39817,34126
39818,12624
39819,21602
39820,8656
39821,18149
39822,33429
39823,18765
39824,9904
39825,8198
39826,16365
39827,25758
39828,30654
39829,33314
39830,30472
39831,29031
39832,27511
39833,22482
39834,4148
39835,12546
39836,11942
39837,21535
39838,21550
39839,26590
39840,12494
39841,20716
39842,19159
39843,32404
39844,2640
39845,29966
39846,22711
39847,31036
39848,4972
39849,7671
39850,17530
39851,29547
39852,8556
39853,12870
39854,33595
39855,29619
39856,4084
39857,13609
39858,19200
39859,24092
39860,26364
39861,32022
39862,13466
39863,10650
39864,11937
39865,14579
39866,4553
39867,4966
39868,25366
39869,25336
39870,21572
39871,30151
39872,769
39873,24622
39874,29149
39875,26415
39876,8855
39877,3782
39878,27210
39879,2109
39880,19172
39881,19219
39882,21906
39883,30006
39884,6769
39885,2372
39886,2122
39887,4119
39888,2112
39889,6431
39890,4538
39891,12475
39892,4830
39893,10691
39894,12495
39895,26318
39896,23741
39897,3051
39898,3044
39899,8516
39900,17426
39901,4217
39902,3734
39903,3025
39904,33583
39905,12608
39906,3094
39907,2595
39908,30259
39909,20498
39910,8176
39911,27354
39912,32774
39913,11204
39914,24486
39915,24686
39916,24110
39917,4327
39918,8175
39919,14976
39920,23886
39921,27341
39922,27815
39923,8026
39924,25928
39925,14714
39926,9114
39927,33581
39928,24910
39929,18165
39930,26702
39931,29996
39932,30250
39933,7055
39934,19165
39935,27668
39936,11264
39937,3648
39938,6723
39939,14194
39940,30769
39941,10210
39942,14543
39943,11682
39944,706
39945,10640
39946,11707
39947,6702
39948,31215
39949,16554
39950,31900
39951,7386
39952,17137
39953,16523
39954,33489
39955,23773
39956,33147
39957,19210
39958,8061
39959,10802
39960,22691
39961,29988
39962,10808
39963,17818
39964,11238
39965,12675
39966,30146
39967,14537
39968,28710
39969,29944
39970,15605
39971,6386
39972,26348
39973,16236
39974,10716
39975,18
39976,10620
39977,33173
39978,17658
39979,23870
39980,18765
39981,27614
39982,9462
39983,24601
39984,18148
39985,13582
39986,26334
39987,30452
39988,26167
39989,30717
39990,10255
39991,23882
39992,3003
39993,9119
39994,33317
39995,27221
39996,8485
39997,27495
39998,22757
39999,8033
40000,19478
40001,29646
40002,2102
40003,11104
40004,9935
40005,22105
40006,30966
40007,12626
40008,31176
40009,31184
40010,30273
40011,33759
40012,17717
40013,16578
40014,26340
40015,24656
40016,12847
40017,13441
40018,11587
40019,22679
40020,30059
40021,27800
40022,10816
40023,26216
40024,21449
40025,9467
40026,26657
40027,27789
40028,10818
40029,29982
40030,26602
40031,26628
40032,21207
40033,8092
40034,14974
40035,17803
40036,14635
40037,13014
40038,6139
40039,12329
40040,21245
40041,26407
40042,9452
40043,6936
40044,12540
40045,3614
40046,9434
40047,4199
40048,31290
40049,30646
40050,9295
40051,9283
40052,30678
40053,30779
40054,30638
40055,30696
40056,26195
40057,26144
40058,5330
40059,30761
40060,29187
40061,6654
40062,6014
40063,13913
40064,30747
40065,17450
40066,16257
40067,28820
40068,8071
40069,22490
40070,27177
40071,22467
40072,15682
40073,7783
40074,25922
40075,3820
40076,3096
40077,25103
40078,18157
40079,14205
40080,10809
40081,29949
40082,8434
40083,29543
40084,22159
40085,3196
40086,7781
40087,27576
40088,19538
40089,31171
40090,34220
40091,17060
40092,14608
40093,30694
40094,531
40095,29367
40096,16816
40097,26616
40098,24634
40099,7367
40100,24483
40101,16761
40102,34238
40103,30667
40104,34234
40105,31912
40106,34218
40107,11586
40108,30017
40109,11312
40110,22710
40111,10613
40112,16994
40113,26342
40114,2
40115,30257
40116,30756
40117,23237
40118,30784
40119,30750
40120,30766
40121,30660
40122,30762
40123,30770
40124,30745
40125,30760
40126,30711
40127,30637
40128,32803
40129,12639
40130,729
40131,8536
40132,18
40133,10714
40134,23226
40135,14590
40136,29899
40137,8487
40138,19171
40139,213
40140,16883
40141,19835
40142,20996
40143,31844
40144,10797
40145,14873
40146,32357
40147,17814
40148,8081
40149,18
40150,4523
40151,30018
40152,2769
40153,24990
40154,31407
40155,0
40156,25740
40157,32542
40158,19043
40159,18327
40160,22110
40161,18133
40162,8476
40163,19638
40164,10341
40165,19943
40166,6677
40167,7380
40168,26395
40169,32410
40170,19844
40171,32484
40172,6442
40173,30692
40174,26334
40175,3555
40176,10820
40177,18329
40178,29969
40179,30643
40180,23034
40181,22667
40182,25672
40183,9951
40184,19192
40185,29536
40186,29695
40187,13901
40188,17732
40189,22166
40190,31066
40191,15000
40192,17530
40193,24501
40194,18
40195,30634
40196,27782
40197,6742
40198,10374
40199,15645
40200,10338
40201,23026
40202,11461
40203,2340
40204,15703
40205,22688
40206,16064
40207,30019
40208,17506
40209,6485
40210,32096
40211,31896
40212,14592
40213,33994
40214,29967
40215,14549
40216,10342
40217,6695
40218,15944
40219,731
40220,22097
40221,7550
40222,11113
40223,17747
40224,11119
40225,3563
40226,27956
40227,21755
40228,8888
40229,19160
40230,21071
40231,23046
40232,19517
40233,13654
40234,14048
40235,19170
40236,7533
40237,33196
40238,26635
40239,16074
40240,16108
40241,14633
40242,34005
40243,6411
40244,31531
40245,23877
40246,26756
40247,26354
40248,26633
40249,24060
40250,34088
40251,9797
40252,33012
40253,22889
40254,25897
40255,10662
40256,3114
40257,34020
40258,14923
40259,27585
40260,29970
40261,17246
40262,16090
40263,22685
40264,2855
40265,26414
40266,25021
40267,30759
40268,16079
40269,28153
40270,19329
40271,18157
40272,14969
40273,6965
40274,31535
40275,18105
40276,32073
40277,15329
40278,23617
40279,14480
40280,21228
40281,12397
40282,31164
40283,29941
40284,14541
40285,27289
40286,28093
40287,16847
40288,13382
40289,29986
40290,18148
40291,33880
40292,22511
40293,27807
40294,13469
40295,12574
40296,25375
40297,24965
40298,21447
40299,11640
40300,26368
40301,21452
40302,10025
40303,25341
40304,29048
40305,24918
40306,15732
40307,13418
40308,13096
40309,24624
40310,16555
40311,0
40312,6415
40313,18373
40314,15671
40315,29763
40316,18122
40317,15729
40318,31624
40319,25388
40320,6247
40321,34312
40322,10034
40323,23871
40324,18157
40325,24945
40326,33420
40327,21804
40328,15952
40329,34353
40330,34350
40331,27
40332,20512
40333,13461
40334,18
40335,25925
40336,13657
40337,13626
40338,33183
40339,26509
40340,10037
40341,20833
40342,24188
40343,24946
40344,33819
40345,33812
40346,4867
40347,15319
40348,20517
40349,2832
40350,30652
40351,19035
40352,29937
40353,7
40354,8903
40355,25544
40356,6760
40357,12536
40358,14701
40359,25125
40360,2809
40361,2845
40362,24599
40363,18126
40364,19850
40365,18114
40366,16122
40367,29955
40368,23609
40369,2310
40370,11448
40371,27311
40372,6738
40373,6739
40374,18148
40375,27948
40376,25390
40377,25766
40378,24606
40379,10742
40380,8579
40381,25988
40382,10704
40383,26334
40384,25377
40385,28126
40386,24087
40387,19053
40388,21923
40389,32070
40390,29023
40391,21876
40392,11220
40393,743
40394,7544
40395,31090
40396,10834
40397,27790
40398,26399
40399,23629
40400,19804
40401,30474
40402,20649
40403,23874
40404,10800
40405,20823
40406,33807
40407,33452
40408,25899
40409,31726
40410,29971
40411,19244
40412,12478
40413,33174
40414,7371
40415,19634
40416,7777
40417,28118
40418,29994
40419,13629
40420,26329
40421,22913
40422,15743
40423,6963
40424,179
40425,15715
40426,10764
40427,8105
40428,27769
40429,19846
40430,13089
40431,13089
40432,23234
40433,10782
40434,4314
40435,22755
40436,2320
40437,11618
40438,27590
40439,13668
40440,29740
40441,30783
40442,2360
40443,22886
40444,33457
40445,16633
40446,2115
40447,10658
40448,30460
40449,26254
40450,26394
40451,22373
40452,28104
40453,26342
40454,25543
40455,13440
40456,22729
40457,21775
40458,34221
40459,33073
40460,22372
40461,33920
40462,2132
40463,13633
40464,24707
40465,25203
40466,30090
40467,12844
40468,3052
40469,748
40470,34112
40471,25722
40472,22911
40473,22888
40474,11619
40475,13594
40476,19012
40477,24213
40478,2373
40479,28073
40480,19940
40481,8902
40482,24662
40483,3089
40484,33527
40485,27199
40486,27208
40487,188
40488,25214
40489,29445
40490,719
40491,29749
40492,9132
40493,29044
40494,22713
40495,22078
40496,18386
40497,12838
40498,25360
40499,25394
40500,16965
40501,15545
40502,10241
40503,28919
40504,21883
40505,22759
40506,30276
40507,22689
40508,18268
40509,27233
40510,11632
40511,11160
40512,6429
40513,13922
40514,33756
40515,33824
40516,8426
40517,34230
40518,34240
40519,34211
40520,32046
40521,6239
40522,29888
40523,33504
40524,24181
40525,10733
40526,29679
40527,24636
40528,24146
40529,21439
40530,19494
40531,26766
40532,6049
40533,9892
40534,18
40535,16076
40536,7694
40537,17124
40538,9571
40539,27828
40540,7664
40541,21215
40542,11310
40543,754
40544,3182
40545,15317
40546,23737
40547,17973
40548,10738
40549,32054
40550,4222
40551,3224
40552,16
40553,4805
40554,4834
40555,6246
40556,16073
40557,17312
40558,32386
40559,30993
40560,7577
40561,25715
40562,4123
40563,29534
40564,14575
40565,29376
40566,17490
40567,12811
40568,32501
40569,29628
40570,27910
40571,30947
40572,20522
40573,24630
40574,21242
40575,6233
40576,14673
40577,7526
40578,21771
40579,24486
40580,11923
40581,6935
40582,32235
40583,8046
40584,4125
40585,11904
40586,17691
40587,29677
40588,12387
40589,9855
40590,11456
40591,2629
40592,17705
40593,9873
40594,33065
40595,26337
40596,21081
40597,21037
40598,20796
40599,22114
40600,22752
40601,7061
40602,4818
40603,29913
40604,23238
40605,26345
40606,9565
40607,6960
40608,25918
40609,4807
40610,24116
40611,5088
40612,7545
40613,11392
40614,13092
40615,8637
40616,14705
40617,26381
40618,15603
40619,32376
40620,18
40621,8494
40622,29330
40623,2286
40624,2627
40625,23776
40626,9077
40627,30438
40628,29945
40629,23319
40630,28613
40631,20827
40632,7803
40633,22447
40634,8935
40635,4330
40636,9885
40637,19508
40638,11394
40639,29932
40640,8064
40641,11391
40642,15651
40643,7804
40644,16128
40645,16121
40646,17142
40647,3773
40648,31933
40649,9890
40650,3643
40651,4881
40652,30440
40653,18001
40654,18033
40655,18043
40656,18056
40657,18050
40658,18038
40659,26607
40660,26582
40661,18045
40662,30860
40663,23220
40664,11380
40665,16566
40666,26702
